ns,key,en,hu
LocationMarkers,noreasternrailwreckage_Name,Noreastern Rail Wreckage,Noreastern Rail Wreckage
LocationMarkers,northstarestates_Name,Northstar Estates,Northstar Estates
LocationMarkers,oldcranberrynook_Name,Old Cranberry Nook,Old Cranberry Nook
LocationMarkers,onchiotagrotto_Name,Onchiota Grotto,Onchiota Grotto
LocationMarkers,saranachavencemetary_Description,One of the largest cemetery's in the region.,A régió egyik legnagyobb temetője.
LocationMarkers,dumpsite2a_Description,One of the sites bodies were to be sent to.,"Egy a helyek közül, ahová a holttesteket küldeni kellett."
LocationMarkers,osgoodrivercabins_Name,Osgood River Cabins,Osgood River Cabins
LocationMarkers,outpostalpha_Name,Outpost Alpha,Outpost Alpha
LocationMarkers,parsonsknobcampgrounds_Name,Parsons Knob Campgrounds,Parsons Knob Campgrounds
LocationMarkers,petesbarbershop_Name,Pete's Barber Shop,Pete's Barber Shop
LocationMarkers,phillipspark_Name,Phillips Park,Phillips Park
LocationMarkers,pinegroveassistedliving_Name,Pinegrove Assisted Living,Pinegrove Assisted Living
LocationMarkers,pondsidecabin_Name,Pond-side Cabin,Tóparti faház
LocationMarkers,poormansfolly_Name,Poor Man's Folly,Poor Man's Folly
LocationMarkers,powerlineserviceshed24r_Name,Power Line Service Shed 2-4R,Power Line Service Shed 2-4R
LocationMarkers,powerlineserviceshed25e_Name,Power Line Service Shed 2-5E,Power Line Service Shed 2-5E
LocationMarkers,powerlineserviceshed39lm_Name,Power Line Service Shed 3-9LM,Power Line Service Shed 3-9LM
LocationMarkers,powerlineserviceshed71ch_Name,Power Line Service Shed 7-1CH,Power Line Service Shed 7-1CH
LocationMarkers,prosperitypark_Name,Prosperity Park,Prosperity Park
LocationMarkers,publicwaterspring_Name,Public Water Spring,Nyilvános vízforrás
LocationMarkers,purrfectpawspetgrooming_Name,Purrfect Paws Pet Grooming,Purrfect Paws Pet Grooming
LocationMarkers,rainbowlakepostoffice_Name,Rainbow Lake Post Office,Rainbow Lake Post Office
LocationMarkers,redfordfd_Name,Redford Fire Department,Redford Fire Department
LocationMarkers,redfordpostoffice_Name,Redford Post Office,Redford Post Office
LocationMarkers,redfordfd_Description,Redford's only volunteer fire department in the area. ,A környék egyetlen önkéntes tűzoltósága Redfordban. 
LocationMarkers,stjohnsholychurch_Description,Residents of Redford would occassionally attend services here. ,Redford lakói időnként istentiszteletre jártak ide. 
LocationMarkers,ricelake_Name,Rice Lake,Rice Lake
LocationMarkers,ricksconstruction_Name,Rick's Construction,Rick's Construction
LocationMarkers,rookscavern_Name,Rook's Cavern,Rook's Cavern
LocationMarkers,ruraldollar_Name,Rural Dollar,Rural Dollar
LocationMarkers,rustinpiecesjunkyard_Name,Rustin' Pieces Junkyard,Rustin' Pieces Junkyard
LocationMarkers,sschaumontshipwreck_Name,SS Chaumont Shipwreck,SS Chaumont hajóroncs
LocationMarkers,sssenecashipwreck_Name,SS Seneca Shipwreck,SS Seneca hajóroncs
LocationMarkers,sammysdannemora_Name,Sammy's - Dannemora,Sammy's - Dannemora
LocationMarkers,sammysrainbowlake_Name,Sammy's - Rainbow Lake,Sammy's - Rainbow Lake
LocationMarkers,santaclarashipwreck_Name,Santa Clara Shipwreck,Santa Clara hajóroncs
LocationMarkers,santinospizzaredhots_Name,Santino's Pizza & Red Hots,Santino's Pizza & Red Hots
LocationMarkers,saranaccave_Name,Saranac Cave,Saranac Cave
LocationMarkers,saranaccentralschool_Name,Saranac Central School,Saranac Central School
LocationMarkers,saranaccourthouse_Name,Saranac Courthouse,Saranac Courthouse
LocationMarkers,saranacfiredepartment_Name,Saranac Fire Department,Saranac Fire Department
LocationMarkers,saranachavencemetary_Name,Saranac Haven Cemetery,Saranac Haven Cemetery
LocationMarkers,saranachollowbridge_Name,Saranac Hollow Historic Bridge,Saranac Hollow Historic Bridge
LocationMarkers,saranacpowersubstationrf01_Name,Saranac Power Substation D-RF-01,Saranac Power Substation D-RF-01
LocationMarkers,saranacpowersubstationDS02_Name,Saranac Power Substation D-S-02,Saranac Power Substation D-S-02
LocationMarkers,westwoodsubstation_Name,Saranac Power Substation D-WW-01,Saranac Power Substation D-WW-01
LocationMarkers,saranacpowersubstationmsrf06_Name,Saranac Power Substation M-SRF-06,Saranac Power Substation M-SRF-06
LocationMarkers,saranacschoolbusgarage_Name,Saranac School Bus Garage,Saranac School Bus Garage
LocationMarkers,saranacchurch_Name,Saranac Sunrise Methodist Church,Saranac Sunrise Methodist Church
LocationMarkers,saranactowngarage_Name,Saranac Town Garage,Saranac Town Garage
LocationMarkers,saranactownhall_Name,Saranac Town Hall,Saranac Town Hall
LocationMarkers,seinecave_Name,Seine Cave,Seine Cave
LocationMarkers,seinemountainlookout_Name,Seine Mountain Lookout,Seine Mountain Lookout
LocationMarkers,silverlakeoverlook_Name,Silver Lake Overlook,Silver Lake Overlook
LocationMarkers,smithkillmine_Name,Smithkill Mine,Smithkill Mine
LocationMarkers,snowdropfarms_Name,Snowdrop Farms,Snowdrop Farms
LocationMarkers,snowdropfarmswarehouse_Name,Snowdrop Farms Warehouse,Snowdrop Farms Warehouse
LocationMarkers,solsticeranch_Name,Solstice Ranch,Solstice Ranch
LocationMarkers,loonmines_Description,Some abandoned mines near the town of Loon Lake.,Néhány elhagyatott bánya Loon Lake városa közelében.
LocationMarkers,chazyhighlandscabins_Description,Some cabins in a campground.,Néhány faház egy kempingben.
LocationMarkers,alexanderridgecabins_Description,Some cabins on top of a mountain.,Néhány faház egy hegy tetején.
LocationMarkers,ricksconstruction_Description,Some construction warehouses.,Néhány építkezési raktár.
LocationMarkers,backwoodsselfstorage_Description,Some self storage units.,Néhány önkiszolgáló raktáregység.
LocationMarkers,noreasternrailwreckage_Description,Something deadly happened here.,Valami halálos történt itt.
LocationMarkers,lyonmtnquarantinecenter_Description,Something went horribly wrong here.,Valami szörnyen félresikerült itt.
LocationMarkers,splitrockcave_Name,Split Rock Cave,Split Rock Cave
LocationMarkers,squarepondkayakrentals_Name,Square Pond Kayak Rentals,Square Pond Kayak Rentals
LocationMarkers,stabelardchurch_Name,St. Abelard's Church,St. Abelard's Church
LocationMarkers,stjohnsholychurch_Name,St. John's Holy Church,St. John's Holy Church
LocationMarkers,stjohnsmemorialcemetary_Name,St. John's Memorial Cemetery,St. John's Memorial Cemetery
LocationMarkers,stpeterscemetary_Name,St. Peter's Cemetary,St. Peter's Cemetary
LocationMarkers,stpetershouseofprayer_Name,St. Peter's House of Prayer,St. Peter's House of Prayer
LocationMarkers,standish_Name,Standish,Standish
LocationMarkers,standishicecreamstand_Name,Standish Ice Cream Stand,Standish Ice Cream Stand
LocationMarkers,standishswamp_Name,Standish Swamp,Standish Swamp
LocationMarkers,sugarbushny_Name,"Sugarbush, NY","Sugarbush, NY"
LocationMarkers,summerhavenmobilehomes_Name,Summer Haven Mobile Homes,Summer Haven Mobile Homes
LocationMarkers,sunkenseaplane_Name,Sunken Seaplane,Elsüllyedt vízirepülő
LocationMarkers,sunsetpond_Name,Sunset Pond,Sunset Pond
LocationMarkers,sunsetresort_Name,Sunset Resort,Sunset Resort
LocationMarkers,taylorrealtymainoffice_Name,Taylor Realty Main Office,Taylor Realty Main Office
LocationMarkers,theapex_Name,The Apex,The Apex
LocationMarkers,dannemorafiredept_Description,The Dannemora fire department.,A dannemorai tűzoltóság.
LocationMarkers,thedollhouse_Name,The Doll House,The Doll House
LocationMarkers,mapledreamshomestead_Name,The Homestead,The Homestead
LocationMarkers,saranactownhall_Description,The administrative center and community gathering place for Saranac.,Saranac közigazgatási központja és közösségi gyülekezőhelye.
LocationMarkers,farmsubstation_Description,The distribution substation for the local region.,A helyi régió elosztó-alállomása.
LocationMarkers,kingshollowmineseast_Description,The east entrance to a huge mining complex.,Egy hatalmas bányakomplexum keleti bejárata.
LocationMarkers,saranacchurch_Description,The local Methodist church in Saranac. Formerly a place of refuge.,A helyi metodista templom Saranacban. Egykor menedékhely volt.
LocationMarkers,lyonmtnfiredepartment_Description,The local fire department for Lyon Mountain.,Lyon Mountain helyi tűzoltósága.
LocationMarkers,dannemorahighschool_Description,The local high school.,A helyi középiskola.
LocationMarkers,isaacsonsmainoffice_Description,The main office for the Isaac & Sons construction company.,Az Isaac & Sons építőipari cég központi irodája.
LocationMarkers,averillminesnorth_Description,The north entrance of the large Averill Mines.,A nagy Averill-bányák északi bejárata.
LocationMarkers,unnamedminesnorth_Description,"The north entrance to some very old, very large mines.","Néhány nagyon régi, nagyon nagy bánya északi bejárata."
LocationMarkers,lyonmtnpostoffice_Description,The post office for Lyon Mountain.,Lyon Mountain postája.
LocationMarkers,saranacfiredepartment_Description,The rural fire department of Saranac.,Saranac vidéki tűzoltósága.
LocationMarkers,averillminessouth_Description,The south entrance of the large Averill Mines.,A nagy Averill-bányák déli bejárata.
LocationMarkers,unnamedminessouth_Description,"The south entrance to some very old, very large mines.","Néhány nagyon régi, nagyon nagy bánya déli bejárata."
LocationMarkers,dannemorawastewaterplant_Description,The wastewater processing facility for Dannemora and Saranac.,Dannemora és Saranac szennyvíztisztító létesítménye.
LocationMarkers,kingshollowmineswest_Description,The west entrance to a huge mining complex.,Egy hatalmas bányakomplexum nyugati bejárata.
LocationMarkers,underconstruction02_Description,This building will house additional features to test as they're added!,"Ez az épület további tesztelhető funkcióknak ad majd otthont, ahogy hozzáadják őket!"
LocationMarkers,valleyveterinaryclinic_Description,This local veterinary clinic located on the offskirts of Redford was frequently used by locals in the area.,Ezt a helyi állatorvosi rendelőt Redford külterületén gyakran látogatták a környékbeliek.
LocationMarkers,anytimebroadcaststation_Description,This radio station broadcasts as 93.4 Anytime Radio.,Ez a rádióállomás 93.4 Anytime Rádióként sugároz.
LocationMarkers,champlainfarm_Description,"This small, hilltop farm would exclusively grow corn before the pandemic. The corn stalks that remain in the fields are dead and dry. ","Ez a kis, dombtetői farm a járvány előtt kizárólag kukoricát termesztett. A mezőkön maradt kukoricaszárak elszáradtak és holtak. "
LocationMarkers,rustinpiecesjunkyard_Description,"Though this may not look like a junkyard, many vehicles were scrapped here for parts and metals.","Bár lehet, hogy nem néz ki roncstelepnek, sok járművet bontottak itt szét alkatrészekért és fémekért."
LocationMarkers,tonygunqueusedcars_Name,Tony Gunque Used Cars,Tony Gunque Used Cars
LocationMarkers,uh60greyeaglecrashsite_Name,UH-60 Grey Eagle Crash Site,UH-60 Grey Eagle lezuhanás helye
LocationMarkers,underconstruction02_Name,Under Construction! (WIP),Építés alatt! (WIP)
LocationMarkers,unionfallsresort_Name,Union Falls Resort,Union Falls Resort
LocationMarkers,unionfallsny_Name,"Union Falls, NY","Union Falls, NY"
LocationMarkers,unnamedminesnorth_Name,Unnamed Mines North,Unnamed Mines North
LocationMarkers,unnamedminessouth_Name,Unnamed Mines South,Unnamed Mines South
LocationMarkers,valleyveterinaryclinic_Name,Valley Veterinary Clinic,Valley Veterinary Clinic
LocationMarkers,vehiclehub_Name,Vehicle Hub,Jármű-központ
LocationMarkers,wplttvweatherstation_Name,WPLT-TV Weather Station,WPLT-TV Weather Station
LocationMarkers,waltandsonslogging_Name,Walt & Son's Logging,Walt & Son's Logging
LocationMarkers,wardnerpark_Name,Wardner Park,Wardner Park
LocationMarkers,wastewaterplanta7_Name,Wastewater Plant A7,Wastewater Plant A7
LocationMarkers,werrenrathisland_Name,Werrenrath Island,Werrenrath Island
LocationMarkers,westwoodgetaway_Name,Westwood Getaway,Westwood Getaway
LocationMarkers,stjohnsmemorialcemetary_Description,Where many of Redford's residents would eventually rest.,Ahol Redford sok lakója végül nyugalomra lelt.
LocationMarkers,abandonedfarmstead_Description,Whoever worked here is gone now.,"Aki itt dolgozott, már nincs itt."
LocationMarkers,wildflowerfarm_Name,Wildflower Farm,Wildflower Farm
LocationMarkers,wolfden_Name,Wolf Den,Farkasbarlang
LocationMarkers,woodruffcampgrounds_Name,Woodruff Campgrounds,Woodruff Campgrounds
LocationMarkers,lyonmountainpeak_Description,You can see it all from here.,Innen mindent belátsz.
LocationMarkers,deadairdepths_Description,You're not going to last long if you stay down here.,"Nem bírod sokáig, ha idelent maradsz."
LocationSuggestionComponent,LocationSuggestions_Examine,Examine,Megvizsgál
LocationSuggestionComponent,LocationSuggestions_Examine_DisabledMoved,"This has been moved, so you can't read the locations of interest.","Ezt elmozdították, így nem tudod leolvasni a nevezetességeket."
LocationSuggestionComponent,LocationSuggestions_Discover,You examine this and discover {Count} locations of interest nearby. They will now appear on maps.,"Megvizsgálod ezt, és {Count} közeli nevezetességet fedezel fel. Ezek mostantól megjelennek a térképeken."
LocationSuggestionComponent,LocationSuggestions_NothingNew,"You examine this, but already recognize all of the locations it's referencing.","Megvizsgálod ezt, de már minden helyet felismersz, amelyre hivatkozik."
LockComponent,DoorLock_RemoveLock_PickableOnlyByUC,"Cannot be lockpicked, requires a key.","Nem törhető fel álkulccsal, kulcs kell hozzá."
LockComponent,FlipLock_Desc,Changes the lock to be lockable from the other side.,"A zárat úgy állítja át, hogy a másik oldalról is zárható legyen."
LockComponent,CodeLock_Title,Code Lock,Kódzár
LockComponent,CloneLock_Name,Create Key,Kulcs létrehozása
LockComponent,CodeLock_Subtitle_Activate,Enter the code to activate the lock.,Add meg a kódot a zár aktiválásához.
LockComponent,CodeLock_Subtitle_Deactivate,Enter the code to deactivate the lock.,Add meg a kódot a zár kikapcsolásához.
LockComponent,FlipLock_Name,Flip Lock,Zár átfordítása
LockComponent,Install Lock,Install Lock,Zár felszerelése
LockComponent,Lock,Lock,Zár
LockComponent,MissingMinigameItem,Missing {Item}.,Hiányzik: {Item}.
LockComponent,Lock_None,None,Nincs
LockComponent,None,None,Nincs
LockComponent,DoorLock_RemoveLock_OfflineProtection,"Offline protection is enabled and no owners are online, so you cannot pick the lock.","Az offline védelem be van kapcsolva, és egy tulajdonos sincs online, ezért nem tudod feltörni a zárat."
LockComponent,Pick Lock,Pick Lock,Zár feltörése
LockComponent,RemoveLock_Name,Remove Lock,Zár eltávolítása
LockComponent,Lock_NoLockOnThis,There's no lock attached on this.,Nem lehet zárat szerelni erre.
LockComponent,Unlock,Unlock,Feloldás
LockComponent,RemoveLock_Desc,Unscrews the lock off of this.,Leveszi róla a zárat.
LockComponent,CloneLock_Subtitle,Will use {Items}.,Ezt fogja használni: {Items}.
LockComponent,DoorLock_RemoveLock_NotInUC,You are not associated with this base and cannot pick the lock.,"Nem tartozol ehhez a bázishoz, ezért nem törheted fel a zárat."
